Id,WnvPresent
128,1.5661807262945288e-48
129,1.6682488124878626e-07
130,5.2863049912716746e-08
131,6.0952668441364353e-07
132,8.5736345769924734e-08
133,5.6330787301248965e-10
134,2.1512099247970241e-11
135,6.0952668441364353e-07
136,3.112425193710752e-48
137,4.2845551872839016e-07
138,1.2458466791080691e-07
139,1.380035819394626e-06
140,8.706836662556635e-08
141,2.0069515518354456e-09
142,1.2608213145617442e-11
143,1.380035819394626e-06
144,3.6412618623223817e-48
145,1.3398845538725824e-08
146,3.3202495395378385e-09
147,5.8723814212658041e-08
148,1.8296424809760553e-08
149,5.5139462354160044e-11
150,1.012544879658339e-11
151,5.8723814212658041e-08
152,9.0217162940895992e-49
153,1.6686232318186175e-08
154,4.7027798829730166e-09
155,6.7369264586264488e-08
156,2.5084578866810651e-08
157,7.6158189345857339e-11
158,1.0648984338572925e-11
159,6.7369264586264488e-08
160,1.1165070338978247e-48
161,1.1648857569620017e-08
162,2.6981308216021446e-09
163,5.3064372683758033e-08
164,1.5320649018167718e-08
165,4.460398403235219e-11
166,1.0119169093947191e-11
167,5.3064372683758033e-08
168,8.1064657265687865e-49
169,1.07164205119358e-07
170,2.7713760636162509e-08
171,4.3003271188529547e-07
172,4.3337066079604501e-08
173,3.3958782864823629e-10
174,1.6880965870390207e-11
175,4.3003271188529547e-07
176,2.0742124405910882e-48
177,9.6793940703095828e-09
178,2.3044722110371982e-09
179,4.566979180943209e-08
180,1.1185892083993791e-08
181,4.565136469659669e-11
182,7.9519807032273148e-12
183,4.566979180943209e-08
184,6.963055483338058e-49
185,8.3356382455168035e-08
186,1.9433763999052347e-08
187,3.5504254645160557e-07
188,3.134207557900721e-08
189,2.3107295929497914e-10
190,1.6317377058475442e-11
191,3.5504254645160557e-07
192,1.7562592063749754e-48
193,3.2305035832671712e-07
194,1.1962031342713244e-07
195,8.8971368408503026e-07
196,1.5041425645695481e-07
197,1.3576666384466252e-09
198,2.0420997030554022e-11
199,8.8971368408503026e-07
200,4.5709635934035665e-48
201,1.4212100540110896e-07
202,4.071914122610373e-08
203,5.0827048426049698e-07
204,5.9079640687518261e-08
205,5.0475820766094893e-10
206,1.6926500204367406e-11
207,5.0827048426049698e-07
208,2.444846601576736e-48
209,4.6368012527664934e-07
210,1.332281814367146e-07
211,1.470019403880728e-06
212,8.9520721021125324e-08
213,2.1690770469650921e-09
214,1.2564694959821152e-11
215,1.470019403880728e-06
216,3.7741042528799189e-48
217,1.6554586658425467e-07
218,4.7851618810484814e-08
219,5.8028636683047755e-07
220,5.5491709529350998e-08
221,6.5053619524274713e-10
222,1.4479216840345531e-11
223,5.8028636683047755e-07
224,2.4291767134833129e-48
225,1.4349355149225639e-07
226,3.7566571838500401e-08
227,5.7059246398210703e-07
228,4.0012388158938611e-08
229,5.6660351241670236e-10
230,1.2284292127286029e-11
231,5.7059246398210703e-07
232,2.0574335407112005e-48
233,7.8971146235184013e-07
234,2.5440009838184334e-07
235,2.0790975339938119e-06
236,1.7837659050511794e-07
237,4.0132520990429456e-09
238,1.5486711680589174e-11
239,2.0790975339938119e-06
240,6.3674452231431761e-48
241,1.2457830970802605e-07
242,3.4053017336377016e-08
243,5.1735603757479147e-07
244,5.9714276258413642e-08
245,3.5931808454886113e-10
246,2.1603783006405588e-11
247,5.1735603757479147e-07
248,2.5746814412361234e-48
249,1.2818624774628855e-08
250,3.2976756834238142e-09
251,5.5848378712762773e-08
252,1.646887138428856e-08
253,6.1440723455035668e-11
254,8.8806241046758688e-12
255,5.5848378712762773e-08
256,8.5176560065975086e-49
257,1.3543687379584348e-07
258,3.5130577217355662e-08
259,5.3718526501698824e-07
260,3.8883390177599684e-08
261,5.2638659982325718e-10
262,1.2441308875692069e-11
263,5.3718526501698824e-07
264,2.0124098083282563e-48
265,1.03162092152824e-07
266,2.6328270455488277e-08
267,4.239733134007459e-07
268,4.2091246037386706e-08
269,3.1911721801102711e-10
270,1.7190199559816286e-11
271,4.239733134007459e-07
272,2.0479073082883479e-48
273,1.2090808178444183e-07
274,3.25644236327565e-08
275,4.6103251570612352e-07
276,4.9518217934157843e-08
277,3.9918209338277147e-10
278,1.6945871055054723e-11
279,4.6103251570612352e-07
280,2.2231075670926209e-48
281,7.242826943678256e-08
282,1.6368079258850341e-08
283,3.0485193552143678e-07
284,2.5368788588179995e-08
285,1.9638170508021684e-10
286,1.4794300277315944e-11
287,3.0485193552143678e-07
288,1.5630497804452406e-48
289,6.9542577989309459e-08
290,1.5485575467213528e-08
291,2.9956343267880715e-07
292,2.4697514882181186e-08
293,1.8040534786694007e-10
294,1.5302451050220398e-11
295,2.9956343267880715e-07
296,1.54825832927531e-48
297,1.6564236265181063e-07
298,5.5409198421207317e-08
299,6.278071676054906e-07
300,9.680931850590785e-08
301,5.6937471416490315e-10
302,2.52707818872662e-11
303,6.278071676054906e-07
304,3.5838374546034124e-48
305,2.1983531400300565e-07
306,7.476055431278068e-08
307,6.7329773019200807e-07
308,9.4479053500606718e-08
309,8.9358557919942293e-10
310,1.7573455090437813e-11
311,6.7329773019200807e-07
312,3.2171750666694598e-48
313,1.537710634014826e-07
314,4.7113756975456942e-08
315,5.7499824824622591e-07
316,7.6885170267159497e-08
317,5.0548412143024827e-10
318,2.08906681421623e-11
319,5.7499824824622591e-07
320,2.8897704917493968e-48
321,6.7901547618811109e-07
322,2.1483581911011911e-07
323,1.8241809540705237e-06
324,1.5463728036969141e-07
325,3.3757200152067821e-09
326,1.4959841208928896e-11
327,1.8241809540705237e-06
328,5.529905240172633e-48
329,4.3273370342376505e-07
330,1.1443935694538261e-07
331,1.5180886068256931e-06
332,6.8003495585179024e-08
333,1.8514299082916341e-09
334,1.1071194877282721e-11
335,1.5180886068256931e-06
336,3.2311419904117602e-48
337,1.2112759614801103e-07
338,3.3155669037657602e-08
339,4.8849745626308637e-07
340,5.4543530436773463e-08
341,3.7719877394377641e-10
342,1.9241535315721912e-11
343,4.8849745626308637e-07
344,2.3828128276230411e-48
345,9.5994372881668487e-08
346,2.3712432606535517e-08
347,3.9562827486277658e-07
348,3.7373865526255099e-08
349,2.9014337232162214e-10
350,1.6455475078766073e-11
351,3.9562827486277658e-07
352,1.9200705168963958e-48
353,1.1875131915805768e-07
354,3.2145843413739545e-08
355,4.8514079502782756e-07
356,5.3571857293777081e-08
357,3.6253904804566351e-10
358,1.9500645678603902e-11
359,4.8514079502782756e-07
360,2.3684966517572182e-48
361,1.0844240511186959e-08
362,2.6896841387978981e-09
363,4.938178219408084e-08
364,1.2986259347199941e-08
365,5.2922574660673152e-11
366,8.2074778189653673e-12
367,4.938178219408084e-08
368,7.5452332451193786e-49
369,1.1985116634007503e-08
370,2.8598027642382616e-09
371,5.4283162355876673e-08
372,1.5716389353664755e-08
373,4.9458906205637131e-11
374,9.6022105532015582e-12
375,5.4283162355876673e-08
376,8.1918601086923e-49
377,9.9235257054834756e-09
378,2.2345182946227777e-09
379,4.6911717998203721e-08
380,1.19100237858769e-08
381,4.0938945795027625e-11
382,8.8920718292594655e-12
383,4.6911717998203721e-08
384,7.0872522690943704e-49
385,8.9557687517959472e-09
386,2.0548116258839276e-09
387,4.3078851922082151e-08
388,1.0034175291410117e-08
389,4.0807480684665179e-11
390,7.7968649754851128e-12
391,4.3078851922082151e-08
392,6.5676925668918984e-49
393,2.0725983039414641e-07
394,6.6895490050820543e-08
395,6.6860293159634051e-07
396,7.4631821008051805e-08
397,8.5893294857058316e-10
398,1.5572923655120969e-11
399,6.6860293159634051e-07
400,2.8715529143859635e-48
401,1.605987629577419e-07
402,5.2863106687903054e-08
403,6.1879653299175131e-07
404,9.1551684431551061e-08
405,5.4197852520453599e-10
406,2.4830499639909627e-11
407,6.1879653299175131e-07
408,3.4436374701143376e-48
409,2.1205757964009977e-07
410,7.2032613283411923e-08
411,6.594915296600936e-07
412,9.4044944764153369e-08
413,8.48357052738979e-10
414,1.7885085887202879e-11
415,6.594915296600936e-07
416,3.1905460220820284e-48
417,1.925787985341601e-07
418,6.2341695464707456e-08
419,6.2059112611221771e-07
420,7.4645051328860003e-08
421,7.7660423065761553e-10
422,1.6199827917558146e-11
423,6.2059112611221771e-07
424,2.8317420346370778e-48
425,1.794321023789894e-07
426,5.6823550023444107e-08
427,5.8902670726824654e-07
428,7.1407742977685718e-08
429,7.0667202689641963e-10
430,1.6361776006290282e-11
431,5.8902670726824654e-07
432,2.7409772587346998e-48
433,1.8756433184098667e-07
434,5.4773211533967202e-08
435,6.7013617601445249e-07
436,5.7055522593044048e-08
437,7.7172798641174222e-10
438,1.3806467534147883e-11
439,6.7013617601445249e-07
440,2.5172686174889302e-48
441,4.6875635238501721e-07
442,1.337380689012121e-07
443,1.4927420151833013e-06
444,8.8593070460651305e-08
445,2.1838389670236875e-09
446,1.2465021926623799e-11
447,1.4927420151833013e-06
448,3.7673238999180935e-48
449,1.7826254037978987e-07
450,5.6322897608665803e-08
451,5.8635625300150373e-07
452,7.1072601037736773e-08
453,7.0054189062932065e-10
454,1.6370826294246542e-11
455,5.8635625300150373e-07
456,2.7320179902682101e-48
457,5.0108014736959874e-07
458,1.5121773385433594e-07
459,1.466828453854302e-06
460,1.0940353150802679e-07
461,2.4347534022262391e-09
462,1.3670490658709267e-11
463,1.466828453854302e-06
464,4.2469928768767009e-48
465,8.8722477727423625e-08
466,2.1099560118114972e-08
467,3.6196953391296901e-07
468,3.2124015209535012e-08
469,2.6349730692299962e-10
470,1.5305831553780325e-11
471,3.6196953391296901e-07
472,1.7703161989668271e-48
473,1.5703492064939716e-07
474,5.0578613819781136e-08
475,6.1012687043289869e-07
476,8.5558878909782828e-08
477,5.1736248532161192e-10
478,2.3958385832870784e-11
479,6.1012687043289869e-07
480,3.2703091075604466e-48
481,1.2581392147487992e-08
482,3.1033439443194655e-09
483,5.5479706765195426e-08
484,1.6451095207002941e-08
485,5.5784710916998325e-11
486,9.2695227689817383e-12
487,5.5479706765195426e-08
488,8.4316883826597727e-49
489,6.3709339400961671e-08
490,1.4047779034004017e-08
491,2.7103033348070941e-07
492,2.1865378145388092e-08
493,1.6358138188436333e-10
494,1.4366975403019309e-11
495,2.7103033348070941e-07
496,1.4468103402592393e-48
497,1.5543412409159241e-07
498,4.7264555311048108e-08
499,5.4782151273464054e-07
500,6.9716352536556468e-08
501,5.6254713823621246e-10
502,1.8022242478474439e-11
503,5.4782151273464054e-07
504,2.6734121206526281e-48
505,5.7598632646521582e-07
506,1.3488224510980593e-07
507,1.8795078774725771e-06
508,6.6457045160393221e-08
509,2.2144589691480118e-09
510,1.0395311617906677e-11
511,1.8795078774725771e-06
512,3.399434587158408e-48
513,1.4971599631619956e-08
514,3.9879199462450293e-09
515,6.2294735799231736e-08
516,2.0693782129491214e-08
517,7.1026672642254296e-11
518,9.4009029390883687e-12
519,6.2294735799231736e-08
520,9.6285419024741687e-49
521,1.3970459384749172e-07
522,3.9149483695993249e-08
523,4.9688966982367354e-07
524,5.4656049573191314e-08
525,5.0239734438069794e-10
526,1.5996858056601994e-11
527,4.9688966982367354e-07
528,2.3456542417388041e-48
529,1.4252284139748836e-07
530,4.2826539272949027e-08
531,5.7351661470933092e-07
532,7.3237063104649583e-08
533,4.3817604447868637e-10
534,2.3137783957168559e-11
535,5.7351661470933092e-07
536,2.9549867645141103e-48
537,1.2391569022291547e-08
538,3.1321722971379198e-09
539,5.4442120157940156e-08
540,1.5846273549672319e-08
541,5.8144184622314442e-11
542,8.9108619146977843e-12
543,5.4442120157940156e-08
544,8.3150699727658681e-49
545,1.6633245122948111e-07
546,5.15022208802119e-08
547,5.6144009151316399e-07
548,7.0372036819593144e-08
549,6.3141116956304343e-10
550,1.7072862983208383e-11
551,5.6144009151316399e-07
552,2.6947486423672936e-48
553,5.8117112568073996e-07
554,1.8629191874798854e-07
555,1.5747694543163525e-06
556,1.4137359355288195e-07
557,2.8412629855425893e-09
558,1.4940523781130838e-11
559,1.5747694543163525e-06
560,5.0335042682844062e-48
561,1.1941743616283855e-07
562,3.1878745793979401e-08
563,4.9440503709200455e-07
564,5.5145215850519369e-08
565,3.465998516504445e-10
566,2.0635877710431673e-11
567,4.9440503709200455e-07
568,2.4390915058391249e-48
569,2.1274975556180954e-07
570,6.7474716379551324e-08
571,7.0137785025317273e-07
572,7.1714096890315239e-08
573,8.9373876509295725e-10
574,1.4964806961076921e-11
575,7.0137785025317273e-07
576,2.837477989018364e-48
577,2.4022549704130196e-07
578,8.4127451885772956e-08
579,7.2247071382521055e-07
580,1.0918770037098024e-07
581,9.7620804097818454e-10
582,1.8382106109600797e-11
583,7.2247071382521055e-07
584,3.5049173993594436e-48
585,1.4854970887901057e-07
586,4.4452558237765522e-08
587,5.4386002835338569e-07
588,6.8641731544101544e-08
589,5.109914591714016e-10
590,1.8854956688690632e-11
591,5.4386002835338569e-07
592,2.664424501036609e-48
593,2.3551868743027006e-07
594,7.4821770167267308e-08
595,7.6307129672579427e-07
596,7.7359172454694181e-08
597,1.009236103291183e-09
598,1.4913508599229028e-11
599,7.6307129672579427e-07
600,2.9843466072139743e-48
601,2.7505092578710795e-07
602,8.7937781845392168e-08
603,8.7355231154572777e-07
604,8.7116016151963497e-08
605,1.2261727368067874e-09
606,1.4720167964137238e-11
607,8.7355231154572777e-07
608,3.2377773067643272e-48
609,2.9561471566491709e-07
610,1.0231558949622288e-07
611,8.5566239452807653e-07
612,1.1321603158762063e-07
613,1.3041545529200312e-09
614,1.669378312145813e-11
615,8.5566239452807653e-07
616,3.7065607547259812e-48
617,3.6892110107515069e-07
618,1.3872336054861596e-07
619,9.8881941610204172e-07
620,1.560949981432047e-07
621,1.6357415489367609e-09
622,1.9100548917638884e-11
623,9.8881941610204172e-07
624,4.7404108206799614e-48
625,3.5754363879234604e-07
626,1.2003537498350677e-07
627,1.0187833550700797e-06
628,1.1898704280939557e-07
629,1.6560267232389131e-09
630,1.57664302128248e-11
631,1.0187833550700797e-06
632,3.9595309680790691e-48
633,4.1509312015231255e-07
634,1.5501703679809413e-07
635,1.0943284967644175e-06
636,1.5987658195799176e-07
637,1.908921813570617e-09
638,1.8304195170895901e-11
639,1.0943284967644175e-06
640,4.9275546860105916e-48
641,3.4921229350834825e-07
642,1.0974576174769488e-07
643,1.0765130710994127e-06
644,9.8883000539382388e-08
645,1.6310633146946853e-09
646,1.4229698270558297e-11
647,1.0765130710994127e-06
648,3.6223691401189496e-48
649,3.3302197395386621e-07
650,1.3157157529407497e-07
651,9.3811796540122883e-07
652,1.7125150554164351e-07
653,1.4466304678484644e-09
654,2.2979855919071039e-11
655,9.3811796540122883e-07
656,5.3413934299566259e-48
657,3.7154428334322058e-07
658,1.4183883425187796e-07
659,9.862054999433962e-07
660,1.7116724172127655e-07
661,1.6257856443764563e-09
662,2.1050284844010016e-11
663,9.862054999433962e-07
664,5.1785599120226546e-48
665,2.8242319088536742e-07
666,7.5680294491939684e-08
667,1.1437150061200972e-06
668,5.0446333015575742e-08
669,1.1961347292000366e-09
670,1.0817911558826716e-11
671,1.1437150061200972e-06
672,2.5849508905511683e-48
673,2.2858669305134389e-07
674,7.0876469938439131e-08
675,7.7307054825365117e-07
676,6.9881613240226911e-08
677,9.8340268913898266e-10
678,1.4188248223228026e-11
679,7.7307054825365117e-07
680,2.8453235889107172e-48
681,2.2545306873050171e-07
682,5.5658953735489101e-08
683,9.5983748265271715e-07
684,3.9954397908242995e-08
685,8.9813089747749737e-10
686,1.0185590341128048e-11
687,9.5983748265271715e-07
688,2.2132248545626892e-48
689,2.4030974017010478e-07
690,6.8054247267601998e-08
691,9.7617872488788553e-07
692,5.263555738098506e-08
693,1.0677894516748701e-09
694,1.1490749126448683e-11
695,9.7617872488788553e-07
696,2.5497189168660026e-48
697,2.6928695603320429e-07
698,6.7437999516370973e-08
699,1.1079186020999198e-06
700,4.367974047898583e-08
701,1.0728929576868818e-09
702,1.0239595278821692e-11
703,1.1079186020999198e-06
704,2.3884720896958208e-48
705,2.9764969125739676e-07
706,6.6494772008343719e-08
707,1.177085640925059e-06
708,3.7617460712862782e-08
709,1.0625879096092849e-09
710,9.4043393746247891e-12
711,1.177085640925059e-06
712,2.263796256355321e-48
713,3.3453131517317411e-07
714,9.2502971511160129e-08
715,1.2768156217613679e-06
716,6.0092040279982167e-08
717,1.4678513638128523e-09
718,1.119013532992489e-11
719,1.2768156217613679e-06
720,2.8997280159735376e-48
721,2.0370913656363942e-07
722,5.7125537956896336e-08
723,8.010478741156046e-07
724,5.0891830512843869e-08
725,8.7770642876558429e-10
726,1.2115947600682381e-11
727,8.010478741156046e-07
728,2.4356137807243943e-48
729,2.436377990963547e-07
730,7.2464080369280906e-08
731,8.9113375114463243e-07
732,6.3128999862834855e-08
733,1.0903915457300377e-09
734,1.2778812941462985e-11
735,8.9113375114463243e-07
736,2.7641905469756638e-48
737,3.3185560126507291e-07
738,8.4044412846013868e-08
739,1.2929038076919959e-06
740,4.9910520110648611e-08
741,1.32952704656238e-09
742,1.0345380654444491e-11
743,1.2929038076919959e-06
744,2.6504261060061945e-48
745,3.1420430387556709e-07
746,1.1448580552738788e-07
747,8.6850343095772488e-07
748,1.3513456744366844e-07
749,1.3566376604041264e-09
750,1.8326285198236309e-11
751,8.6850343095772488e-07
752,4.1370209974402094e-48
753,3.8409278965184596e-07
754,1.4734742172686628e-07
755,1.0128872725755979e-06
756,1.7623092340630942e-07
757,1.7034022311617687e-09
758,2.1094799994620344e-11
759,1.0128872725755979e-06
760,5.3277442550227488e-48
761,2.5774127369098893e-07
762,9.0918859273845937e-08
763,7.5589859890294287e-07
764,1.1276676819112548e-07
765,1.0723793596332691e-09
766,1.8017114759136365e-11
767,7.5589859890294287e-07
768,3.6070633454501679e-48
769,6.9214342345491829e-07
770,1.527680302858289e-07
771,2.1448015176453392e-06
772,7.0502311050080249e-08
773,2.5952833899693486e-09
774,1.0360675594967434e-11
775,2.1448015176453392e-06
776,3.6375232313018745e-48
777,4.1948139818876535e-07
778,1.0130841954458009e-07
779,1.5348804787658963e-06
780,5.3141561402762581e-08
781,1.6175457581153598e-09
782,1.0073324138254084e-11
783,1.5348804787658963e-06
784,2.8595094252708279e-48
785,6.4943354796310443e-07
786,1.329841410347265e-07
787,2.0569223693668549e-06
788,5.4653586574983125e-08
789,2.1309122520210011e-09
790,9.405983643631843e-12
791,2.0569223693668549e-06
792,2.9971131227970827e-48
793,3.7897410494439168e-07
794,7.9232840117161578e-08
795,1.3885645717574436e-06
796,3.7684258082523685e-08
797,1.2286196179522606e-09
798,8.9968834283394019e-12
799,1.3885645717574436e-06
800,2.2986526901482934e-48
801,3.6809106951501781e-07
802,7.7932674582210276e-08
803,1.3645184136333462e-06
804,3.7912172049862504e-08
805,1.2119107577743625e-09
806,9.0766425474857004e-12
807,1.3645184136333462e-06
808,2.3069487996608864e-48
809,6.263472767859172e-07
810,1.2286286585583258e-07
811,2.0171835012124165e-06
812,4.6328252126074651e-08
813,1.9043336604962219e-09
814,8.9474404244528624e-12
815,2.0171835012124165e-06
816,2.6753516065379844e-48
817,5.9443851660948418e-07
818,1.1597798352621511e-07
819,1.9333339666383236e-06
820,4.4276651414178595e-08
821,1.7929659882787321e-09
822,8.8706132611166864e-12
823,1.9333339666383236e-06
824,2.5862723973886003e-48
825,4.0700100247245636e-07
826,9.7675566126362527e-08
827,1.5037360842954785e-06
828,5.1307410507606433e-08
829,1.5576727169837915e-09
830,9.9960815200269579e-12
831,1.5037360842954785e-06
832,2.7960374483904513e-48
833,5.1015647223334537e-07
834,1.1137049965888751e-07
835,1.7262001311517786e-06
836,5.1387146955635544e-08
837,1.7670505268322979e-09
838,9.5351383343638e-12
839,1.7262001311517786e-06
840,2.8279865569419548e-48
841,4.2527147005825218e-07
842,1.3992223162766062e-07
843,1.1866033496577647e-06
844,1.2544186993320565e-07
845,2.0147455978195363e-09
846,1.5373065542638475e-11
847,1.1866033496577647e-06
848,4.3000235948531071e-48
849,3.1349449782970185e-07
850,9.4757762342073704e-08
851,1.060466732903643e-06
852,7.9308742908137033e-08
853,1.4475393425284462e-09
854,1.3106706801506683e-11
855,1.060466732903643e-06
856,3.2145383723705597e-48
857,9.1373003985783426e-07
858,1.8766181734173243e-07
859,2.6191515524432259e-06
860,7.8632126677338399e-08
861,3.3247850941907678e-09
862,1.0448904767933568e-11
863,2.6191515524432259e-06
864,4.0825172436791257e-48
865,3.9150675673846167e-07
866,8.5146250519982734e-08
867,1.4461380901936335e-06
868,4.1645088717144887e-08
869,1.3348840810721785e-09
870,9.3068490820377826e-12
871,1.4461380901936335e-06
872,2.4562396455468263e-48
873,4.4784608282091104e-07
874,8.9267653247941884e-08
875,1.5435738802270051e-06
876,3.8501593421992895e-08
877,1.380717268854403e-09
878,8.8077136913406985e-12
879,1.5435738802270051e-06
880,2.3304600019172898e-48
881,3.468289056254506e-07
882,9.2522109241365199e-08
883,1.3212063965026995e-06
884,5.727718973180933e-08
885,1.4653377059673704e-09
886,1.0866005074474729e-11
887,1.3212063965026995e-06
888,2.8516476077878055e-48
889,5.1582850304224191e-07
890,1.029714722539394e-07
891,1.7063089948227101e-06
892,4.2695506524101453e-08
893,1.5979430561401647e-09
894,8.927121343529828e-12
895,1.7063089948227101e-06
896,2.5028690032827544e-48
897,9.8261114878830748e-08
898,2.4290237177379949e-08
899,4.2342626950201842e-07
900,4.131062658888963e-08
901,2.7606815540122185e-10
902,1.9097849798932766e-11
903,4.2342626950201842e-07
904,2.0753186594127479e-48
905,3.7624247591095632e-07
906,1.3866410014546845e-07
907,1.0059278937108883e-06
908,1.4929770322381194e-07
909,1.694904538129842e-09
910,1.8164693913668772e-11
911,1.0059278937108883e-06
912,4.5919668329275891e-48
913,2.2393052308485784e-07
914,6.9667317042149282e-08
915,7.5609506369866182e-07
916,6.9562972610461228e-08
917,9.5839439028980557e-10
918,1.4306103828798435e-11
919,7.5609506369866182e-07
920,2.8289991976420454e-48
921,7.7161775114457218e-07
922,1.47366643461075e-07
923,2.3934511220187812e-06
924,5.1422141667561228e-08
925,2.3089464189796563e-09
926,9.043874953030904e-12
927,2.3934511220187812e-06
928,2.9214514758587546e-48
929,1.5586374047215209e-08
930,4.0425754713678848e-09
931,5.9904698090798129e-08
932,2.2861646386840155e-08
933,6.0638423520799051e-11
934,1.2048886825139778e-11
935,5.9904698090798129e-08
936,1.0817746434499347e-48
937,1.780220182564263e-08
938,5.3355788291011109e-09
939,6.3461046618244845e-08
940,2.951942601399377e-08
941,7.5046892839595047e-11
942,1.328146293927163e-11
943,6.3461046618244845e-08
944,1.2958157917056834e-48
945,1.9805245354902811e-08
946,7.0750933600917876e-09
947,6.9107629996955069e-08
948,4.1536780629673969e-08
949,9.8486842374115231e-11
950,1.5279297868510433e-11
951,6.9107629996955069e-08
952,1.6353952520874648e-48
953,6.097774032562524e-07
954,1.6991133368120249e-07
955,1.8273646781999867e-06
956,1.0188831709246028e-07
957,2.8292952058757131e-09
958,1.2620381199568323e-11
959,1.8273646781999867e-06
960,4.3591379048323666e-48
961,1.6255761796802356e-07
962,4.61513923250086e-08
963,5.7901847590320985e-07
964,5.2937176861053423e-08
965,6.3844367294567622e-10
966,1.4163143127443426e-11
967,5.7901847590320985e-07
968,2.3732260114728187e-48
969,6.8539119265297141e-07
970,1.8306471899055081e-07
971,2.0564879207960491e-06
972,1.001682865285816e-07
973,3.0849524662776995e-09
974,1.2281997244458103e-11
975,2.0564879207960491e-06
976,4.4870427494485205e-48
977,3.9687361200699798e-07
978,8.4267276660173487e-08
979,1.448825889715184e-06
980,4.0085085962521431e-08
981,1.3125873559859278e-09
982,9.1331274116408102e-12
983,1.448825889715184e-06
984,2.3953310841690554e-48
985,3.7593882248139871e-07
986,8.5342081197461327e-08
987,1.414311241296603e-06
988,4.4134852804438073e-08
989,1.3540490866192981e-09
990,9.6197639259873968e-12
991,1.414311241296603e-06
992,2.5469705995771005e-48
993,8.8241644709715972e-07
994,1.6468816615882171e-07
995,2.6303667554342336e-06
996,5.541917504830946e-08
997,2.6129019803929278e-09
998,9.1465840319463577e-12
999,2.6303667554342336e-06
1000,3.1137120410698078e-48
1001,1.1682256470812994e-07
1002,3.135198798343703e-08
1003,4.78297573064365e-07
1004,5.2126434964092536e-08
1005,3.570548436002901e-10
1006,1.926284954427439e-11
